Ticker,Close,Signal,Score,Target,StopLoss,RSI,RSI_Weekly,RSI_Monthly,ADX,Vol_Ratio,Return_1D_pct,Pct_vs_MA50,Pct_vs_MA200,PE_Ratio,MACD,MACD_Signal_Line,MACD_Hist,ATR,StochRSI_K,Williams_R,Supertrend_Dir,BB_PctB,Pct_from_52W_High,Pct_from_52W_Low,Pivot,R1,R2,S1,S2,Trend_Phase,Buy_Rules,Sell_Rules,Rules_Fired,ROE_pct,Debt_Equity,Div_Yield,Sector
BPCL,311.0,WATCH,41,-,-,45.8,52.5,55.7,12.6,0.98,0.75,-0.72,-5.24,7.8,-0.6449,1.1025,-1.7474,6.68,11.1,-73.6,1,20.6,-20.6,16.7,310.8,314.4,317.8,307.4,303.8,Markdown,None,OBV Diverge,OBV Diverge,,54.33,648.0,Oil Gas & Consumable Fuels
IGIL,340.6,NEUTRAL,41,-,-,44.4,49.0,23.4,12.5,0.6,1.43,-2.87,0.91,28.8,-2.2723,-0.8599,-1.4124,11.57,7.0,-81.9,1,31.7,-12.4,19.6,339.17,344.18,347.77,335.58,330.57,Accumulation,None,OBV Diverge,OBV Diverge,,9.59,151.0,Services
JSL,701.35,NEUTRAL,41,-,-,38.5,51.5,49.2,12.4,0.86,-1.96,-1.9,-6.06,17.8,0.0855,3.8048,-3.7193,16.58,0.0,-97.4,1,-22.3,-20.2,8.0,707.12,714.23,727.12,694.23,687.12,Consolidation,None,OBV Diverge,OBV Diverge,,37.52,55.0,Metals & Mining
CHAMBLFERT,431.15,NEUTRAL,41,-,-,38.2,47.4,46.4,13.4,1.09,-0.65,-4.47,-3.1,9.0,-3.571,-2.7542,-0.8168,8.12,1.1,-94.9,1,13.5,-23.9,9.3,432.92,436.23,441.32,427.83,424.52,Consolidation,None,OBV Diverge,OBV Diverge,,10.27,277.0,Chemicals
ATGL,646.1,NEUTRAL,40,-,-,39.2,50.4,41.1,18.9,0.76,-1.76,-6.43,5.26,113.0,-9.865,-11.0355,1.1705,17.14,66.4,-95.2,-1,12.3,-24.8,39.7,649.97,655.93,665.77,640.13,634.17,Accumulation,None,Supertrend Bear,Supertrend Bear,,58.65,4.0,Oil Gas & Consumable Fuels
APTUS,257.75,NEUTRAL,40,-,-,42.8,44.8,57.5,29.0,0.78,1.76,-5.83,-1.54,13.1,-6.5291,-6.4101,-0.1189,7.51,76.3,-47.6,-1,39.9,-27.0,34.8,256.72,259.83,261.92,254.63,251.52,Consolidation,None,Supertrend Bear,Supertrend Bear,,156.2,197.0,Financial Services
BELRISE,231.77,NEUTRAL,40,-,-,42.8,71.8,90.9,19.4,0.74,-0.99,-2.57,16.02,40.6,0.7114,2.9605,-2.2491,8.35,1.2,-97.8,-1,25.4,-13.6,71.5,232.57,234.19,236.61,230.15,228.53,Consolidation,None,Supertrend Bear,Supertrend Bear,,29.1,23.0,Automobile and Auto Components
FORCEMOT,17770.0,NEUTRAL,40,-,-,44.4,46.2,51.7,16.8,0.44,-0.64,-2.44,-9.3,18.7,-23.3512,37.4851,-60.8362,551.53,1.1,-97.0,1,32.3,-32.8,19.2,17837.0,17944.0,18118.0,17663.0,17556.0,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,,,22.0,Automobile and Auto Components
YESBANK,22.8,NEUTRAL,40,-,-,46.5,52.1,46.5,17.1,0.74,0.26,-3.32,4.22,19.0,-0.1628,-0.1887,0.0259,0.37,80.5,-47.9,-1,49.8,-11.6,32.6,22.77,22.9,23.01,22.66,22.53,Accumulation,None,Supertrend Bear,Supertrend Bear,7.5,,0.0,Financial Services
ALKEM,5400.0,NEUTRAL,40,-,-,41.4,46.6,48.8,23.2,0.57,0.0,-2.42,-2.09,29.9,-51.1667,-26.1669,-24.9998,124.41,21.6,-57.1,-1,20.8,-8.1,6.6,5398.0,5456.0,5512.0,5342.0,5284.0,Consolidation,None,Supertrend Bear,Supertrend Bear,,14.27,37.0,Healthcare
AMBER,7350.0,NEUTRAL,40,-,-,49.4,47.2,58.7,15.8,0.54,1.03,-2.31,1.69,280.6,-72.853,-91.6781,18.825,193.5,82.8,-34.2,-1,59.2,-18.1,36.1,7332.0,7403.0,7456.0,7279.0,7208.0,Accumulation,None,Supertrend Bear,Supertrend Bear,,46.57,0.0,Consumer Durables
TRENT,2924.0,NEUTRAL,40,-,-,42.3,48.4,44.7,20.2,0.49,-1.55,-3.55,-4.42,85.6,-10.2278,-0.7966,-9.4312,64.55,8.5,-97.0,1,18.4,-48.4,34.1,2938.2,2962.4,3000.8,2899.8,2875.6,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,,36.03,13.0,Consumer Services
AXISBANK,1245.8,NEUTRAL,40,-,-,47.6,42.0,58.3,18.2,0.66,-0.42,-3.57,-3.2,13.8,-11.5217,-15.6485,4.1268,21.36,85.0,-32.9,-1,62.1,-12.1,19.6,1247.53,1254.67,1263.53,1238.67,1231.53,Consolidation,None,Supertrend Bear,Supertrend Bear,13.3,,8.0,Financial Services
COALINDIA,405.2,NEUTRAL,40,-,-,38.2,42.0,43.4,24.7,1.42,0.67,-4.12,-3.89,8.0,-5.4439,-5.2529,-0.1911,6.03,32.0,-56.9,-1,26.3,-16.4,15.9,404.27,406.83,408.47,402.63,400.07,Consolidation,None,Supertrend Bear,Supertrend Bear,,11.63,522.0,Oil Gas & Consumable Fuels
SBILIFE,1792.9,WATCH,40,-,-,40.5,45.4,52.7,26.2,0.74,0.61,-1.51,-6.49,68.9,-14.6208,-4.6734,-9.9474,33.2,9.2,-71.6,-1,22.0,-15.8,5.4,1784.8,1803.4,1813.9,1774.3,1755.7,Markdown,None,Supertrend Bear,Supertrend Bear,13.7,,15.0,Financial Services
RAINBOW,1433.2,NEUTRAL,40,-,-,38.9,58.1,71.0,22.5,0.82,-1.4,-2.6,8.72,51.1,-6.2864,6.8437,-13.1301,41.86,3.8,-90.4,-1,13.5,-11.0,32.5,1442.57,1460.53,1487.87,1415.23,1397.27,Consolidation,None,Supertrend Bear,Supertrend Bear,,53.56,24.0,Healthcare
CGPOWER,867.0,NEUTRAL,40,-,-,45.1,58.3,66.6,18.3,0.4,-1.06,-4.24,12.7,109.9,-4.7225,-5.72,0.9975,22.07,41.3,-61.6,-1,45.3,-11.6,65.3,870.98,876.97,886.93,861.02,855.03,Consolidation,None,Supertrend Bear,Supertrend Bear,,1.45,15.0,Capital Goods
TATAINVEST,647.95,NEUTRAL,40,-,-,40.3,49.1,42.9,18.2,0.3,-0.22,-3.19,-3.81,76.8,-4.171,-0.7448,-3.4262,14.96,9.2,-93.8,1,15.3,-45.0,20.9,648.27,651.08,654.22,645.13,642.32,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,,0.01,52.0,Financial Services
CHOLAHLDNG,1561.8,NEUTRAL,40,-,-,47.2,48.8,68.5,22.7,0.34,-0.79,-2.01,-6.25,10.9,-2.5609,-1.3239,-1.237,51.31,18.5,-37.3,1,45.4,-24.3,19.8,1564.3,1577.5,1593.2,1548.6,1535.4,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,18.0,623.16,8.0,Financial Services
CROMPTON,252.0,NEUTRAL,40,-,-,47.8,44.2,23.3,20.2,3.43,0.0,-2.91,-1.95,,-3.1169,-3.1216,0.0047,7.32,30.5,-64.5,-1,44.8,-24.4,17.3,252.95,258.05,264.1,246.9,241.8,Consolidation,None,Supertrend Bear,Supertrend Bear,,5.8,119.0,Consumer Durables
KPITTECH,589.3,NEUTRAL,40,-,-,43.5,36.1,16.6,19.1,0.2,-0.61,-4.72,-30.34,27.5,-3.2399,-2.1395,-1.1003,18.56,5.2,-92.4,1,20.8,-55.1,9.4,590.07,594.08,598.87,585.28,581.27,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,,23.62,126.0,Information Technology
WOCKPHARMA,1886.3,WATCH,39,-,-,48.3,60.7,59.0,13.2,0.86,3.04,-1.68,21.45,74.7,-11.7341,0.2564,-11.9905,66.03,10.5,-71.6,-1,36.2,-22.1,73.6,1871.7,1913.4,1940.5,1844.6,1802.9,Consolidation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,42.28,0.0,Healthcare
SHREECEM,24280.0,NEUTRAL,39,-,-,31.4,44.3,56.3,26.6,0.61,-0.08,-6.3,-5.43,53.7,-512.1272,-284.4874,-227.6398,541.64,0.0,-94.0,-1,12.5,-21.8,8.0,24235.0,24400.0,24520.0,24115.0,23950.0,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,38.15,58.0,Construction Materials
HSCL,654.4,NEUTRAL,39,-,-,31.8,72.4,80.7,26.3,2.54,-7.07,-8.75,18.18,43.8,0.6828,13.7349,-13.0521,34.36,0.0,-97.0,-1,-32.9,-20.1,56.6,671.8,693.6,732.8,632.6,610.8,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,16.17,11.0,Chemicals
GMRAIRPORT,99.63,NEUTRAL,39,-,-,30.4,49.2,56.2,26.5,0.95,-0.78,-7.87,-0.94,255.5,-2.0623,-1.5355,-0.5269,2.36,13.8,-98.5,-1,3.8,-13.8,18.5,100.18,100.85,102.08,98.95,98.28,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,,0.0,Services
CUMMINSIND,5107.5,NEUTRAL,39,-,-,32.0,56.0,70.1,26.4,1.62,-1.87,-7.27,4.53,59.7,-79.0005,-50.3143,-28.6862,125.81,0.0,-96.9,-1,-9.1,-15.6,38.7,5139.17,5186.33,5265.17,5060.33,5013.17,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,0.43,126.0,Capital Goods
FACT,783.3,NEUTRAL,39,-,-,32.5,43.1,43.0,18.5,3.93,1.34,-7.94,-7.55,,-16.6842,-12.8816,-3.8026,21.85,9.3,-84.7,-1,10.0,-26.0,20.1,788.9,806.6,829.9,765.6,747.9,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,295.15,5.0,Chemicals
BSE,3241.0,NEUTRAL,39,-,-,31.8,49.3,73.9,27.7,1.56,-1.52,-11.99,-0.17,48.0,-104.4242,-85.9849,-18.4393,104.59,10.1,-95.9,-1,0.1,-26.9,60.7,3249.67,3276.33,3311.67,3214.33,3187.67,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,0.0,30.0,Financial Services
JSWENERGY,544.95,NEUTRAL,39,-,-,42.4,55.0,55.4,10.1,0.65,0.54,-2.54,4.85,43.0,-2.8819,-0.7292,-2.1527,11.4,3.7,-88.8,-1,23.4,-11.4,27.8,545.72,551.23,557.52,539.43,533.92,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,229.16,37.0,Power
PFC,363.0,NEUTRAL,39,-,-,22.0,39.8,33.9,29.3,1.11,-0.22,-11.12,-8.58,4.7,-12.8051,-9.1819,-3.6231,8.06,0.7,-97.8,-1,13.8,-24.7,13.0,363.18,364.77,366.53,361.42,359.83,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,536.84,429.0,Financial Services
CCL,1082.3,NEUTRAL,39,-,-,28.9,55.8,65.4,19.3,2.13,-2.71,-6.98,1.57,33.8,-16.8614,-12.54,-4.3214,28.67,20.5,-90.6,-1,-3.2,-12.9,33.1,1092.0,1108.9,1135.5,1065.4,1048.5,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,56.49,52.0,Fast Moving Consumer Goods
NLCINDIA,269.8,NEUTRAL,39,-,-,32.2,41.9,60.1,29.5,0.47,-0.83,-10.38,-4.09,11.2,-8.9063,-7.419,-1.4873,8.19,12.3,-85.4,-1,15.0,-30.4,24.0,271.2,273.4,277.0,267.6,265.4,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,82.0,269.0,Power
NSLNISP,39.79,NEUTRAL,39,-,-,33.8,53.9,50.2,17.9,0.83,0.68,-8.7,-5.75,142.1,-0.8191,-0.3385,-0.4806,1.29,2.2,-92.9,-1,6.5,-26.0,20.5,39.84,40.23,40.67,39.4,39.01,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",0.5,35.02,0.0,Metals & Mining
ASTERDM,761.55,NEUTRAL,39,-,-,32.0,60.8,77.6,21.7,0.69,-0.54,-5.28,9.69,129.1,-4.4939,5.5502,-10.0442,28.67,0.0,-92.9,-1,-4.7,-14.6,47.3,759.83,768.07,774.58,753.32,745.08,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,45.92,52.0,Healthcare
AADHARHFC,462.55,NEUTRAL,39,-,-,29.6,51.1,77.3,17.4,3.02,-2.61,-8.82,-4.73,18.0,-8.5655,-4.8265,-3.739,13.6,0.7,-95.2,-1,-14.4,-17.8,7.5,465.38,471.02,479.48,456.92,451.28,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,255.57,0.0,Financial Services
ABSLAMC,1008.4,NEUTRAL,37,-,-,44.5,51.6,57.9,14.1,0.8,1.31,-5.84,9.59,29.0,-14.0417,-15.3523,1.3106,28.0,32.7,-66.3,-1,41.1,-15.6,46.0,1005.87,1019.03,1029.67,995.23,982.07,Consolidation,None,Supertrend Bear,Supertrend Bear,,1.58,254.0,Financial Services
TEJASNET,510.45,NEUTRAL,37,-,-,42.9,53.5,27.1,13.1,0.41,0.25,-7.6,8.95,,-6.5883,-6.439,-0.1493,17.52,1.8,-85.5,-1,29.7,-21.1,73.6,509.73,515.22,519.98,504.97,499.48,Consolidation,None,Supertrend Bear,Supertrend Bear,,142.52,42.0,Telecommunication
CENTRALBK,31.29,WATCH,37,-,-,48.4,41.6,28.4,9.2,0.99,0.71,-1.83,-9.54,6.2,-0.1703,-0.1984,0.0281,0.46,47.2,-51.2,1,62.5,-22.3,6.7,31.21,31.42,31.54,31.09,30.88,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,11.6,,447.0,Financial Services
EMAMILTD,402.6,WATCH,37,-,-,48.0,42.2,19.3,11.1,0.72,-1.18,-1.13,-10.94,23.5,-1.4762,-1.5986,0.1224,9.94,65.9,-51.0,1,42.9,-35.3,7.0,403.9,406.6,410.6,399.9,397.2,Markdown,None,EMA Ribbon Bear,EMA Ribbon Bear,,5.54,295.0,Fast Moving Consumer Goods
GESHIP,1311.3,NEUTRAL,37,-,-,44.3,45.5,44.0,12.6,0.57,0.95,-5.04,0.54,5.1,-26.0236,-26.2007,0.1771,46.21,43.0,-84.3,-1,36.8,-25.8,46.6,1310.87,1330.23,1349.17,1291.93,1272.57,Accumulation,None,Supertrend Bear,Supertrend Bear,,6.41,438.0,Services
DEEPAKFERT,1449.2,NEUTRAL,37,-,-,37.4,57.0,61.7,13.7,0.51,-1.02,-6.89,12.11,18.6,-27.5455,-17.8912,-9.6543,49.9,19.3,-95.0,-1,17.1,-13.8,67.3,1450.4,1463.8,1478.4,1435.8,1422.4,Consolidation,None,Supertrend Bear,Supertrend Bear,,75.97,68.0,Chemicals
HDFCAMC,2610.0,WATCH,37,-,-,55.1,45.7,52.2,13.1,1.01,-0.53,-0.51,1.12,37.0,-11.5461,-24.2772,12.7311,54.52,91.6,-9.1,-1,88.8,-10.1,20.9,2609.97,2623.93,2637.87,2596.03,2582.07,Accumulation,None,Supertrend Bear,Supertrend Bear,,2.36,206.0,Financial Services
MAHABANK,80.26,NEUTRAL,37,-,-,48.5,55.9,57.3,10.0,0.77,-0.02,-3.6,13.34,8.1,-0.3838,-0.6377,0.2539,1.96,56.5,-48.1,-1,59.4,-15.1,60.0,80.49,81.14,82.01,79.62,78.97,Consolidation,None,Supertrend Bear,Supertrend Bear,23.0,,274.0,Financial Services
KIMS,782.5,NEUTRAL,37,-,-,40.7,61.0,69.5,12.3,0.5,-0.95,-2.62,10.33,152.5,-2.0484,0.984,-3.0324,19.2,1.4,-85.8,-1,-4.0,-8.8,35.9,784.03,793.07,803.63,773.47,764.43,Consolidation,None,Supertrend Bear,Supertrend Bear,,166.23,0.0,Healthcare
NH,1815.8,NEUTRAL,37,-,-,35.7,46.9,62.0,34.2,0.57,0.92,-6.27,-2.09,45.0,-47.0444,-37.7642,-9.2802,40.63,29.4,-76.8,-1,29.1,-13.2,14.5,1814.73,1826.07,1836.33,1804.47,1793.13,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,129.03,25.0,Healthcare
OLAELEC,37.73,NEUTRAL,37,-,-,41.9,49.7,22.0,13.6,0.31,-0.24,-6.63,3.94,,-0.5023,-0.3654,-0.1369,1.45,10.3,-87.0,-1,27.4,-47.0,69.6,37.8,38.08,38.44,37.44,37.16,Accumulation,None,Supertrend Bear,Supertrend Bear,,82.45,0.0,Automobile and Auto Components
DMART,3906.0,NEUTRAL,37,-,-,40.5,49.2,51.0,11.7,0.79,-1.36,-4.07,-3.11,83.5,-19.0973,-18.0144,-1.0829,89.31,21.2,-83.0,-1,27.5,-21.1,8.5,3920.8,3975.2,4044.4,3851.6,3797.2,Consolidation,None,Supertrend Bear,Supertrend Bear,,9.91,0.0,Consumer Services
BANKINDIA,142.79,WATCH,37,-,-,51.0,52.3,48.2,7.9,0.75,-0.01,-0.03,-1.19,5.2,0.2846,0.2154,0.0692,3.03,33.4,-47.2,-1,62.5,-17.3,34.2,142.87,143.82,144.84,141.85,140.9,Consolidation,None,Supertrend Bear,Supertrend Bear,13.7,,328.0,Financial Services
TITAGARH,843.55,WATCH,37,-,-,50.4,52.1,28.4,9.6,0.97,-0.68,-1.74,5.87,56.8,-2.0215,-2.9478,0.9264,24.45,56.0,-46.1,-1,59.1,-13.1,48.3,849.35,858.7,873.85,834.2,824.85,Accumulation,None,Supertrend Bear,Supertrend Bear,,25.36,12.0,Capital Goods
ABFRL,54.35,WEAK SELL,35,51.11,56.29,34.7,39.2,51.0,21.0,0.39,-0.73,-7.96,-17.59,,-1.2897,-0.7079,-0.5819,1.8,1.9,-97.5,-1,17.4,-42.8,1.6,54.56,54.88,55.4,54.04,53.72,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,98.82,0.0,Consumer Services
AWL,188.12,WEAK SELL,35,179.98,193.0,44.1,45.7,22.5,25.5,2.26,-0.28,-0.5,-8.66,21.1,0.1093,0.8422,-0.733,4.52,0.0,-92.0,1,25.7,-33.2,10.5,189.38,191.43,194.74,186.07,184.02,Consolidation,None,MTF Breakdown,MTF Breakdown,,10.62,53.0,Fast Moving Consumer Goods
TMPV,317.9,WEAK SELL,35,303.64,326.45,33.2,41.7,17.1,22.7,1.15,-0.73,-7.12,-9.63,,-5.1043,-2.6163,-2.4879,7.92,0.0,-97.2,-1,9.3,-56.7,8.9,319.07,321.23,324.57,315.73,313.57,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,70.36,94.0,Automobile and Auto Components
COLPAL,1889.0,WEAK SELL,35,1814.17,1933.9,31.6,43.7,50.2,22.0,0.87,-1.1,-6.96,-8.52,37.5,-41.8148,-25.1827,-16.632,41.57,17.4,-88.4,-1,11.0,-22.8,7.3,1892.33,1904.57,1920.13,1876.77,1864.53,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,2.99,255.0,Fast Moving Consumer Goods
AIAENG,4348.9,WEAK SELL,34,4078.56,4511.1,36.4,55.7,61.5,16.4,0.35,-0.2,-6.88,6.63,32.1,-76.3653,-42.1917,-34.1735,150.19,3.1,-94.1,-1,12.2,-16.0,45.7,4363.13,4411.27,4473.63,4300.77,4252.63,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,0.13,37.0,Capital Goods
ABBOTINDIA,26230.0,WEAK SELL,34,25350.0,26758.0,35.7,52.5,43.1,26.8,0.99,0.42,-1.6,-1.8,34.9,-151.3952,104.0428,-255.438,488.89,2.4,-88.1,-1,2.8,-19.1,6.7,26150.0,26395.0,26560.0,25985.0,25740.0,Markdown,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,3.6,201.0,Healthcare
3MINDIA,33640.0,WEAK SELL,34,32015.35,34614.79,37.1,58.0,46.3,19.3,0.39,0.27,-2.38,-0.06,65.6,-150.4757,196.7625,-347.2382,902.58,2.8,-91.3,-1,3.4,-10.3,18.8,33605.0,33920.0,34200.0,33325.0,33010.0,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",28.9,9.6,44.0,Diversified
SCHNEIDER,1217.3,WEAK SELL,34,1100.86,1287.16,38.8,61.8,68.8,18.1,0.49,-2.04,-10.06,19.44,159.1,-25.6486,-8.7862,-16.8624,64.69,17.5,-87.8,-1,6.9,-21.4,112.9,1230.73,1249.47,1281.63,1198.57,1179.83,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,70.8,0.0,Capital Goods
ADANIPORTS,1700.0,WEAK SELL,34,1644.39,1733.37,44.5,52.7,55.7,28.2,0.5,0.24,-4.05,6.71,29.0,-24.2026,-28.8819,4.6793,30.9,91.0,-18.9,-1,52.3,-10.1,32.1,1695.63,1706.37,1712.73,1689.27,1678.53,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,64.05,44.0,Services
ADANIENSOL,1541.9,WEAK SELL,34,1456.77,1592.98,36.8,66.0,74.9,17.7,1.07,-0.43,-3.95,25.23,63.3,-19.0951,-5.8045,-13.2905,47.3,5.5,-89.9,-1,4.9,-13.8,107.0,1542.9,1558.5,1575.1,1526.3,1510.7,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,194.5,0.0,Power
ADANIENT,2997.0,WEAK SELL,34,2889.08,3061.75,45.5,64.5,63.4,18.2,0.8,0.07,-1.99,20.65,52.1,-17.0145,-14.1049,-2.9096,59.95,49.6,-59.5,-1,31.9,-7.6,71.0,2995.17,3009.33,3021.67,2982.83,2968.67,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,119.56,4.0,Metals & Mining
ACUTAAS,3169.0,WEAK SELL,34,2926.26,3314.65,44.4,58.9,80.1,24.1,0.64,-1.29,-5.28,28.41,90.6,-39.3555,-38.072,-1.2835,134.86,48.0,-66.0,-1,28.9,-15.3,143.4,3196.0,3232.0,3295.0,3133.0,3097.0,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,2.08,5.0,Healthcare
ABDL,595.0,WEAK SELL,34,555.02,618.99,42.4,54.4,57.0,21.8,0.91,-0.08,-5.41,6.42,75.7,-6.8335,-4.485,-2.3484,22.21,14.6,-80.1,-1,14.9,-16.4,57.1,593.07,601.83,608.67,586.23,577.47,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,68.25,91.0,Fast Moving Consumer Goods
APOLLOHOSP,8693.0,WEAK SELL,34,8397.76,8870.14,45.2,70.4,73.8,22.0,0.46,-0.48,-0.73,11.11,59.8,-11.2104,14.2385,-25.4489,164.02,31.1,-63.9,-1,20.8,-3.8,30.1,8692.33,8746.67,8800.33,8638.67,8584.33,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,85.15,23.0,Healthcare
ADANIPOWER,205.5,WEAK SELL,34,197.22,210.47,40.8,53.9,70.8,18.0,0.73,0.74,-5.12,13.89,27.8,-3.3566,-3.3986,0.042,4.6,36.0,-69.0,-1,28.2,-19.2,76.1,204.61,206.39,207.28,203.72,201.94,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,82.33,0.0,Power
IKS,1786.2,WEAK SELL,34,1684.5,1847.22,47.5,58.2,38.9,15.5,0.56,-0.3,-0.54,9.07,39.9,-0.1073,1.4119,-1.5192,56.5,45.8,-54.8,-1,38.0,-7.6,41.5,1787.53,1805.47,1824.73,1768.27,1750.33,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,26.87,0.0,Information Technology
CGCL,224.03,WEAK SELL,34,208.77,233.19,42.7,59.1,66.6,28.5,1.19,-0.48,-3.81,15.05,19.1,-2.492,-1.3114,-1.1806,8.48,2.1,-73.8,-1,24.9,-15.3,48.3,222.85,228.71,233.38,218.18,212.32,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,334.73,9.0,Financial Services
BHARATFORG,2063.0,WEAK SELL,34,1962.55,2123.27,41.9,57.8,64.2,21.4,0.7,0.05,-2.99,16.39,140.9,-18.6683,-5.8146,-12.8536,55.81,11.3,-84.8,-1,22.1,-10.1,88.2,2052.1,2082.9,2102.8,2032.2,2001.4,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,76.47,41.0,Automobile and Auto Components
KIRLOSENG,2100.8,WEAK SELL,34,1935.44,2200.01,44.7,59.1,65.3,16.8,0.95,-2.29,-5.79,31.64,56.1,-31.5808,-27.3393,-4.2414,91.87,43.8,-66.2,-1,30.3,-22.6,146.4,2114.97,2153.83,2206.87,2061.93,2023.07,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,154.86,33.0,Capital Goods
NUVOCO,322.05,WEAK SELL,34,304.35,332.67,40.1,49.9,56.5,22.9,0.6,0.11,-2.76,-2.86,29.8,-4.1225,-0.7459,-3.3767,9.83,9.6,-87.6,-1,12.5,-32.6,16.6,322.08,324.87,327.68,319.27,316.48,Markdown,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,48.06,0.0,Construction Materials
MAPMYINDIA,983.9,WEAK SELL,34,907.49,1029.75,41.5,45.3,46.4,18.8,0.4,-2.31,-2.53,-16.62,39.2,-15.3438,-3.6894,-11.6544,42.45,11.8,-97.8,-1,25.1,-50.6,24.1,990.8,1002.9,1021.9,971.8,959.7,Markdown,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,0.78,35.0,Information Technology
LLOYDSME,1865.9,WEAK SELL,34,1759.8,1929.56,41.6,63.5,79.2,26.6,0.54,-1.35,-0.62,23.34,21.8,0.5166,23.9659,-23.4493,58.95,3.5,-94.0,-1,8.7,-12.2,79.0,1871.77,1894.03,1922.17,1843.63,1821.37,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,145.21,5.0,Metals & Mining
JWL,247.0,WEAK SELL,34,235.06,254.16,37.1,43.0,23.9,16.2,0.35,-0.44,-4.82,-12.28,63.3,-2.5527,-1.5654,-0.9873,6.63,0.0,-97.8,1,12.5,-33.8,4.8,248.08,249.67,252.33,245.42,243.83,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",5.8,33.37,69.0,Capital Goods
JKCEMENT,5250.0,WEAK SELL,34,5019.92,5388.05,38.8,47.1,59.2,28.7,0.4,-0.3,-3.59,-4.04,42.9,-51.6435,-27.0067,-24.6367,127.82,0.0,-80.4,1,16.2,-30.3,12.8,5257.67,5285.33,5320.67,5222.33,5194.67,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",,87.52,38.0,Construction Materials
SAMMAANCAP,150.52,WEAK SELL,34,140.66,156.44,37.1,45.7,55.7,16.4,0.52,0.19,-8.9,-2.82,,-3.641,-2.6386,-1.0024,5.48,18.0,-77.3,-1,9.3,-22.0,29.0,150.82,151.85,153.17,149.5,148.47,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,273.03,0.0,Financial Services
